title,body,neighborhood,category,time,datetime,likeCount,commentCount,image,url
"아이스 곰곰에 카드 둔 사람","계산기 바로 위에 있어서 아무나 쓸까봐 제가 보관중입니다 주인 연락주세요.","마전동","동네친구","1일 전","2026-05-25T03:11:07.257+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058747327602462720","https://www.daangn.com/kr/community/%EC%95%84%EC%9D%B4%EC%8A%A4-%EA%B3%B0%EA%B3%B0%EC%97%90-%EC%B9%B4%EB%93%9C-%EB%91%94-%EC%82%AC%EB%9E%8C-kirxg1ixptm7/"
"⭐️임보완료⭐️ 🆘견생1개월차 시고르 강아지 임시보호🆘","⭐️⭐️⭐️임시보호 할 곳을 찾았습니다! 입양해주실 평생가족만 기다릴게요⭐️⭐️⭐️ ———————————————————————— 안녕하세요! 금곡동~마전동을 배회하던 흰색 성견을 보신 적 있나요? 아마 그 개가 어디서 지내는 지, 아실만한 동네 분들은 오며가며 ‘얘가 여기서 지내는 개였구나~~’ 하셨을 텐데요! 바로 그 개! 내일 구조합니다!! 사실 지금 자리잡은 곳도 임신하고 출산이 임박한 상태에서 들어와 자리잡고 세상밖에 나온 새끼들까지도 함께 지내게 된 것 인데요🥺 현재 6마리 새끼중 3마리가 어미와 떨어져 지낼 보호소(안락사 없는!!!!)로 입소 예정입니다! 그런데!!!! 입소 날짜가 6/5 또는 6/6 예정되어 있는 터라ㅠㅠ 기간 텀이 좀 생겨버렸어요.. 혹시 3마리 중 1마리라도 잠시 임시보호 해주실 분 계실까요? 강아지가 먹을 식사, 배변패드 모두 지원해드리고, 이동까지도 해드릴 수 있어요!! 당장 내일부터 아기강아지들이 어미와 떨어진 상태로 현재있는 곳에 계속 둘 수가 없는 상태라서요ㅠㅠ ⭐️임시보호/입양 문의도 언제든 대환영입니다!⭐️ #임시보호 #강아지임시보호 #sos #강아지","마전동","일반","1일 전","2026-05-25T02:11:51.704+00:00","6","3","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058732440191086592","https://www.daangn.com/kr/community/%EC%9E%84%EB%B3%B4%EC%99%84%EB%A3%8C-%EA%B2%AC%EC%83%9D1%EA%B0%9C%EC%9B%94%EC%B0%A8-%EC%8B%9C%EA%B3%A0%EB%A5%B4-%EA%B0%95%EC%95%84%EC%A7%80-%EC%9E%84%EC%8B%9C%EB%B3%B4%ED%98%B8-ekmwwafq76po/"
"아메리카노 맛집 추천해주세여","카페가 많은데 아메리카노 추천 부탁드립니당","계산동","맛집","1일 전","2026-05-25T01:47:24.174+00:00","0","2","","https://www.daangn.com/kr/community/%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EB%85%B8-%EB%A7%9B%EC%A7%91-%EC%B6%94%EC%B2%9C%ED%95%B4%EC%A3%BC%EC%84%B8%EC%97%AC-pjkuve2qm3r5/"
"마우스 사설 수리","혹시 사우동 일대에 마우스 사설로 고칠 수 있는 곳 있을까요?? 하나는 휠 돌려서 내리면 화면이 내려가다 다시 올라가고 하나는 버티컬 마우스 인데 마우스 클릭 감도가 좀 약해진듯 합니다(세게 누르지 않는 한 클릭 했는데 선택이 안되거나 더블클릭 헸는데 클릭으로 됨) 이것 빼곤 멀쩡한 마우스들인데 헤라 사서 혼자서 해보려다가 도저히 안되겠어서 AS 할 곳을 찾습니다ㅠㅠ #마우스수리","사우동","일반","1일 전","2026-05-25T01:34:16.851+00:00","0","1","","https://www.daangn.com/kr/community/%EB%A7%88%EC%9A%B0%EC%8A%A4-%EC%82%AC%EC%84%A4-%EC%88%98%EB%A6%AC-qpaphp1npcjb/"
"인천 피부과","피부질환 피부과 잘보는 병원 없나요 ㅠㅠ? 보면 다 후기 안좋고..피부과 가본적이 없어서 ㅠㅠ..","경서동","일반","1일 전","2026-05-25T01:33:11.904+00:00","0","1","","https://www.daangn.com/kr/community/%EC%9D%B8%EC%B2%9C-%ED%94%BC%EB%B6%80%EA%B3%BC-isd1djxt2wxj/"
"인천 서구 미용실 추천","페이스라인컷 잘하는 곳 있을까여ㅠ 아니면 픽업 서비스 가는한 미용실ㅠㅠ 이전에 아우어스토리가 픽업 가능해서 좋았는데 없어졌더라구요ㅠ","심곡동","미용","1일 전","2026-05-25T01:11:28.357+00:00","0","0","","https://www.daangn.com/kr/community/%EC%9D%B8%EC%B2%9C-%EC%84%9C%EA%B5%AC-%EB%AF%B8%EC%9A%A9%EC%8B%A4-%EC%B6%94%EC%B2%9C-2snaf98nvm25/"
"하얀색 토끼인형 보신 분 계실까요","사진 왼쪽에 있는 하안색 토끼인형 보신 분 계실까요 어제(5/25 일) 장기동-고촌 버스나 정류장 혹은 길에서라도 보신 분 있으시면 알려주시면 감사하겠습니다.. ㅠ","장기동","분실/실종","1일 전","2026-05-25T01:01:14.631+00:00","0","1","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058714870745333760","https://www.daangn.com/kr/community/%ED%95%98%EC%96%80%EC%83%89-%ED%86%A0%EB%81%BC%EC%9D%B8%ED%98%95-%EB%B3%B4%EC%8B%A0-%EB%B6%84-%EA%B3%84%EC%8B%A4%EA%B9%8C%EC%9A%94-6eig9wkiw3mq/"
"인천 서구 국민센터","오늘 센터 헬스장 운영하는날일까요? 아니면 휴관일까요?","검암동","일반","1일 전","2026-05-25T01:01:03.098+00:00","0","3","","https://www.daangn.com/kr/community/%EC%9D%B8%EC%B2%9C-%EC%84%9C%EA%B5%AC-%EA%B5%AD%EB%AF%BC%EC%84%BC%ED%84%B0-ioz7mdd2y5kp/"
"강아지 주인보시면","자전거 타고 가다가 길잃고 헤매는 강아지 봤는데 도망가서 찾는 분 위해 여기에 올려요. 시간은 약 5분전입니다. 5월 25일 9시 45분쯤 걸포동 운양동 사이 한강 자전거길에서 발견 캠핑장쪽으로 올라감","걸포동","반려동물","1일 전","2026-05-25T00:52:22.664+00:00","10","3","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058712716636311552","https://www.daangn.com/kr/community/%EA%B0%95%EC%95%84%EC%A7%80-%EC%A3%BC%EC%9D%B8%EB%B3%B4%EC%8B%9C%EB%A9%B4-uwwmn1fotnwa/"
"JBL 블루투스 스피커 분실","아들이 자전거 타고 놀다가 휴대용 스피커를 분실 했다고 합니다. 본인은 찾아보겠다고 찾다가 못찾아서 집에 늦게들어오긴 했는데.. 혹시나 보신분 계시다면 댓글부탁드릴께요. 사진은 참고용입니다. 실제 제품 색상은 붉은끼돌고 사진처럼 JBL 이라고 새겨져있으며, 외관은 밑밑한 사각 모형입니다.","불로동","분실/실종","1일 전","2026-05-25T00:49:14.958+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058711853774315520","https://www.daangn.com/kr/community/jbl-%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%EC%8A%A4%ED%94%BC%EC%BB%A4-%EB%B6%84%EC%8B%A4-tv5ibx89vfb7/"
"구두밑창수선","아끼는구두밑창고무가 상햇나바요ㆍ어디수선할곳잇을까요","당하동","일반","1일 전","2026-05-25T00:30:14.396+00:00","0","1","","https://www.daangn.com/kr/community/%EA%B5%AC%EB%91%90%EB%B0%91%EC%B0%BD%EC%88%98%EC%84%A0-4izrnb4fks1i/"
"검단신도시 30대 여자 동네친구 원해요🥹","안녕하세요 ! 결혼하게되면서 타지에서 검단신도시 북쪽으로 이사오게 되었어요! 지금은 임신 준비하면서 일을 안하게 되어 시간도 많고 집에만 있으니 너무 심심해서 글 올려 봅니다 🥹 저는 술은 잘 안마시고 맛집 카페 공예 산책 등산 방탈출 좋아해요! 저랑 가깝고 평일에도 시간 되시는 저처럼 심심하신 여자분 친해지고 싶어요 😊 사이비나 영업 절대 사절이요 !!!🌟","원당동","동네친구","1일 전","2026-05-25T00:16:23.194+00:00","3","3","","https://www.daangn.com/kr/community/%EA%B2%80%EB%8B%A8%EC%8B%A0%EB%8F%84%EC%8B%9C-30%EB%8C%80-%EC%97%AC%EC%9E%90-%EB%8F%99%EB%84%A4%EC%B9%9C%EA%B5%AC-%EC%9B%90%ED%95%B4%EC%9A%94-tyrhb2ed5uam/"
"실바니안 좋아하는 애기엄마 있을까요 👀","본격적으론 아니고 주기적으로 한번씩 꽂히는데 친구가 있으면 오래 재밌게 취미생활할 것 같아 찾아봅니다 저는 무작정 수집 디스플레이 보다는 리페, 옷만들기 같은 커스텀하는게 재밌는 편이에요 사진은 제가 만든 옷이랑 집, 케이크에요","당하동","취미","1일 전","2026-05-25T00:03:24.141+00:00","0","1","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058700156871286784","https://www.daangn.com/kr/community/%EC%8B%A4%EB%B0%94%EB%8B%88%EC%95%88-%EC%A2%8B%EC%95%84%ED%95%98%EB%8A%94-%EC%95%A0%EA%B8%B0%EC%97%84%EB%A7%88-%EC%9E%88%EC%9D%84%EA%B9%8C%EC%9A%94-sqzf8o3f6hma/"
"아침먹읍시다","이시간 마전역 근처서 해장국드실분 2차는 커피 ᆢ사드림니다 ᆢ아무나 가능한분","마전동","동네친구","1일 전","2026-05-24T23:40:36.470+00:00","0","0","","https://www.daangn.com/kr/community/%EC%95%84%EC%B9%A8%EB%A8%B9%EC%9D%8D%EC%8B%9C%EB%8B%A4-xu3qazqd2s9f/"
"사기꾼 조심하세요","당근모임이나 카페에서 도마뱀 ㅂㅇ한다는 글 초보자분들 속지마세요 당근은 생물ㅂㅇ이 금지되어 있습니다 가까운 믿을만한 샵가세요","연희동","일반","1일 전","2026-05-24T22:57:59.658+00:00","0","0","","https://www.daangn.com/kr/community/%EC%82%AC%EA%B8%B0%EA%BE%BC-%EC%A1%B0%EC%8B%AC%ED%95%98%EC%84%B8%EC%9A%94-9b8vfoc9189h/"
"셔플댄스 신세계","유산소, 근력운동의 끝판왕 셔플댄스 짱 신납니당~^^ 마침내, 검암역 로열파크씨티 푸르지오 2단지 정문 맞은 편 상가 한들타워1차 (604호) 로열스포츠 아카데미 에서 주민 여러분과 함께 셔플댄스로 활기차게 운동을 합니다요~~^^ 관심은 있었는데 망설이셨던 왕초보님들 함께해요 ~♡♡ 월요일 오전10시 또는 화요일 저녁 8시 #셔플댄스 #몸치탈출 셔플댄스 #검암역 로열파크씨티 푸르지오 #로얄 스포츠 아카데미","검암경서동","취미","1일 전","2026-05-24T22:39:34.493+00:00","1","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058679106842587136","https://www.daangn.com/kr/community/%EC%85%94%ED%94%8C%EB%8C%84%EC%8A%A4-%EC%8B%A0%EC%84%B8%EA%B3%84-pcze2vaeizw6/"
"같이 운동해보아요","동네 아는사람도 별로없고 운동은 하고싶은데 의지는 나약한 당신~~ 같이 운동해볼래요? 아라천 걷거나 뛰기 금정산, 황화산 둘레길 걷기 계양산 등산 신발만 신고 나오심됩니다. 운동하고싶은데 집밖으로 나가기 너무 귀찮은분들... 함께라면 할수있습니다. 🔥 초보운동모임이니 같이 운동해보아요🙏 ♡열정♡ 매일 운동 인증 모임 https://daangn.com/kr/share/community/ref/invite-group/9ImPLOjLP0","아라동","운동","1일 전","2026-05-24T22:32:12.039+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058677335105273856","https://www.daangn.com/kr/community/%EA%B0%99%EC%9D%B4-%EC%9A%B4%EB%8F%99%ED%95%B4%EB%B3%B4%EC%95%84%EC%9A%94-3pm2d734wx8n/"
"부쳔백만송이 장미축제","연일 만개 만개입니다","북변동","동네풍경","1일 전","2026-05-24T22:13:35.114+00:00","2","1","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058672760401391616","https://www.daangn.com/kr/community/%EB%B6%80%EC%B3%94%EB%B0%B1%EB%A7%8C%EC%86%A1%EC%9D%B4-%EC%9E%A5%EB%AF%B8%EC%B6%95%EC%A0%9C-z58k4466rn2m/"
"안녕하세요?","혹시 히즈메디병원 소아과에 계시던 박종호선생님 어느 병원으로 옮기셨는지 아시는분 계실까요?","감정동","일반","1일 전","2026-05-24T22:11:58.564+00:00","0","2","","https://www.daangn.com/kr/community/%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94-ybghngof5r5w/"
"가성비 간식 맛집","안녕하세요 ~^^ 서구 불로동 꽈배기 맛집 소개합니다 남녀 노소 누구나 발길가는 맛집이더라구요 깔끔하고 쫀득한 꽈배기가 일품 이고요 개인적으로 고로케 이게 저한테는 짱 입니다 도넛츠나 다른것 음식도 맛나구요 ㅋㅋ 여튼 함 맛보시면 저처럼 팬 이 되실거에요 ~^^","검단동","일반","1일 전","2026-05-24T20:00:49.927+00:00","2","3","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058638738874298368","https://www.daangn.com/kr/community/%EA%B0%80%EC%84%B1%EB%B9%84-%EA%B0%84%EC%8B%9D-%EB%A7%9B%EC%A7%91-72v1mqvbk9ct/"
"동네 풍무동월드사우나","사운나는 크고 조용하고 조아요 그러나. 직원에게 여러번 타올에 대해서 진정하엿는데도 시정이 되지를 안아요. 다름이 아니라 타올이 너무 오래 사용해서 수건이 털이. 하난도 없어서 가죽 껍데기 같아서 물기를 빨아드리지 않아요 몇번이나 새로 교체 해야 델거 같다고 해도 시정 이 안되는거 같아서 사장님이 써보고 시정해 주기 바람니다","사우동","생활/편의","1일 전","2026-05-24T19:27:09.914+00:00","1","0","","https://www.daangn.com/kr/community/%EB%8F%99%EB%84%A4-%ED%92%8D%EB%AC%B4%EB%8F%99%EC%9B%94%EB%93%9C%EC%82%AC%EC%9A%B0%EB%82%98-armrkoueawkv/"
"한이님이","좋아졋어요","운양동","고민/사연","1일 전","2026-05-24T19:01:23.395+00:00","0","0","","https://www.daangn.com/kr/community/%ED%95%9C%EC%9D%B4%EB%8B%98%EC%9D%B4-73a3gafcugem/"
"자극적인 안주에 술마시고싶은 시간이네요","운양에 지금 시간에 혼술할만한곳 있을까요","운양동","일반","1일 전","2026-05-24T18:30:16.478+00:00","0","2","","https://www.daangn.com/kr/community/%EC%9E%90%EA%B7%B9%EC%A0%81%EC%9D%B8-%EC%95%88%EC%A3%BC%EC%97%90-%EC%88%A0%EB%A7%88%EC%8B%9C%EA%B3%A0%EC%8B%B6%EC%9D%80-%EC%8B%9C%EA%B0%84%EC%9D%B4%EB%84%A4%EC%9A%94-zceu45hwgoit/"
"창신동 샤넬 반지갑 분실","창신동 완구거리에서 샤넬 반지갑을 잃어버렸습니다 안에 차키까지 다 있어요 혹시 주우신 분 댓글 부탁드려요 ㅜㅜ","풍무동","분실/실종","1일 전","2026-05-24T17:59:01.153+00:00","0","0","","https://www.daangn.com/kr/community/%EC%B0%BD%EC%8B%A0%EB%8F%99-%EC%83%A4%EB%84%AC-%EB%B0%98%EC%A7%80%EA%B0%91-%EB%B6%84%EC%8B%A4-z116ts1m4vwy/"
"같이 매일 계양도서관쪽 걸으실분","요즘 매일 1시간정도 혼자 걷고있는데 실행은 잘 하고 있으나, 혼자 걷는것이다보니 페이스가 좋지가 않네요. 비만인데다가 5번 디스크가 퇴화전조 상태라 뛸수도 없고 20kg 뺄때까지는 매일 1시간씩 걸을 생각인데 매일 1시간씩 계양도서관 같이 걸으실분 구합니다. 걷는 내내 대화를 해도되고 아니면 처음부터 끝까지 조용히 걸으면서 오직 서로 페이스메이커가 되어주는것도 나쁘지 않습니다.","계산동","운동","1일 전","2026-05-24T17:45:51.320+00:00","1","0","","https://www.daangn.com/kr/community/%EA%B0%99%EC%9D%B4-%EB%A7%A4%EC%9D%BC-%EA%B3%84%EC%96%91%EB%8F%84%EC%84%9C%EA%B4%80%EC%AA%BD-%EA%B1%B8%EC%9C%BC%EC%8B%A4%EB%B6%84-9m3akg66rawv/"
"강아지가 키우고 싶어요","한번 키워보구 보낸후 무서워서 다시는 못할거라 생각햇는대 요즘 지나가는 강아지만 바도 눈길이 가네요.","장기동","반려동물","1일 전","2026-05-24T17:11:55.338+00:00","2","2","","https://www.daangn.com/kr/community/%EA%B0%95%EC%95%84%EC%A7%80%EA%B0%80-%ED%82%A4%EC%9A%B0%EA%B3%A0-%EC%8B%B6%EC%96%B4%EC%9A%94-wjqdbnnwd7tg/"
"구래역 주변에서 뿔테안경 주우신분ㅠㅠ?","혹시 구래역 주변에서 안경 주우신 분 있으시면 연락주실 수 있나요 맞춘지 얼마 안됐는데 잃어버렸네요 ㅠㅠㅠㅠ","장기동","고민/사연","1일 전","2026-05-24T17:01:25.063+00:00","0","0","","https://www.daangn.com/kr/community/%EA%B5%AC%EB%9E%98%EC%97%AD-%EC%A3%BC%EB%B3%80%EC%97%90%EC%84%9C-%EB%BF%94%ED%85%8C%EC%95%88%EA%B2%BD-%EC%A3%BC%EC%9A%B0%EC%8B%A0%EB%B6%84-6u1on7f9u5ij/"
"아기고양이 아시는분이나 잃어버리신분","방축동 방축공영주차장에서 갑자기 나타났는데 동네에서 처음 보는 길고양이에요... 아직 아가인거같은데 몸집더 작고 사람을 너무 좋아해서 경계심도 거의 없어요 눈 한쪽이 없는데 수술한거처럼 깔끔해요 혹시 이고양이 아시는분이나 잃어버리신분 연락부탁드립니다","방축동","반려동물","1일 전","2026-05-24T15:44:42.113+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058574559623913472","https://www.daangn.com/kr/community/%EC%95%84%EA%B8%B0%EA%B3%A0%EC%96%91%EC%9D%B4-%EC%95%84%EC%8B%9C%EB%8A%94%EB%B6%84%EC%9D%B4%EB%82%98-%EC%9E%83%EC%96%B4%EB%B2%84%EB%A6%AC%EC%8B%A0%EB%B6%84-yh52iqijh314/"
"롤할사람??","지금 롤하실분 계신가요??","사우동","취미","1일 전","2026-05-24T15:32:30.952+00:00","0","1","","https://www.daangn.com/kr/community/%EB%A1%A4%ED%95%A0%EC%82%AC%EB%9E%8C-5mnav6kp5xw4/"
"온/오프라인 취미 공유할 동네 친구 찾아요","저는 고촌사는 96년생 남자입니다. 주중 퇴근 후와 주말에 심심하기도 해서 취미 공유하실 동네 친구 찾아보려구요. 제 취미는.. 1) 체스 온라인으로도 많이 하고 오프라인 모임도 자주 나갑니다. 체스 해보고 싶다하시면 잘 알려드릴 수 있어요. 요즘 성인들 사이에서 체스모임 핫합니다. 같이 가면 재밌을 거에요~ 2) 러닝 저질 체력 개초보입니다... 3.5km 걷뛰로 km당 25분 정도 나옵니다..ㅜㅜ 건강 때문에 시작했는데 러닝 잘하시는 분에게 팁 받거나 같은 초보자끼리 으쌰으쌰 하고싶네요. 러닝 모임같은건 안나가고 싶어서 주로 퇴근 후 야간이나 새벽에 혼자 뛰는 걸 좋아합니다. 3) 게임 직업이 게임 관련이라 게임 좋아합니다. 서로 게임 추천해주고 같이하면 재밌을 것 같아요. 이건 온라인으로만 친구해도 괜찮습니다! 코딩에도 관심있어서 최근 푹 빠져있어요. 제 취미가 딱히 특별할 건 없다보니, 공유해주실 재밌는 취미가 있으신 분이면 좋겠고, 나이는 20/30대만, 제가 여자친구가 있고 펜스룰을 잘 지키는 편이라 가급적 남성분이면 좋겠습니다!","고촌읍","동네친구","1일 전","2026-05-24T15:20:34.248+00:00","0","1","","https://www.daangn.com/kr/community/%EC%98%A8-%EC%98%A4%ED%94%84%EB%9D%BC%EC%9D%B8-%EC%B7%A8%EB%AF%B8-%EA%B3%B5%EC%9C%A0%ED%95%A0-%EB%8F%99%EB%84%A4-%EC%B9%9C%EA%B5%AC-%EC%B0%BE%EC%95%84%EC%9A%94-3u4kg6hdbrje/"
"이 동네는 다 부부만 사네여…","이사왔는데 다 부부나 아가있는 가족들만 사네여 ㅜㅜ","불로동","생활/편의","1일 전","2026-05-24T13:33:29.383+00:00","0","6","","https://www.daangn.com/kr/community/%EC%9D%B4-%EB%8F%99%EB%84%A4%EB%8A%94-%EB%8B%A4-%EB%B6%80%EB%B6%80%EB%A7%8C-%EC%82%AC%EB%84%A4%EC%97%AC-6tb1hzuoa31w/"
"안녕하세요 5.23일 오후20시경 계양구 아라비안나이트 1층 여자화장실에서 지갑 잃어버렸는데 디올지갑 인데 보신분 있으신가요ㅠ 사례 확실히 해드릴게요ㅠ 제발 찾아주세요ㅠ","안녕하세요 5.23일 오후20시경 계양구 아라비안나이트 1층 여자화장실에서 지갑 잃어버렸는데 디올지갑 인데 보신분 있으신가요ㅠ 사례 확실히 해드릴게요ㅠ 제발 찾아주세요ㅠ","계산동","분실/실종","1일 전","2026-05-24T13:06:37.283+00:00","0","2","","https://www.daangn.com/kr/community/%EC%95%88%EB%85%95%ED%95%98%EC%84%B8%EC%9A%94-5-23%EC%9D%BC-%EC%98%A4%ED%9B%8420%EC%8B%9C%EA%B2%BD-%EA%B3%84%EC%96%91%EA%B5%AC-%EC%95%84%EB%9D%BC%EB%B9%84%EC%95%88%EB%82%98%EC%9D%B4%ED%8A%B8-1%EC%B8%B5-%EC%97%AC%EC%9E%90%ED%99%94%EC%9E%A5%EC%8B%A4%EC%97%90%EC%84%9C-%EC%A7%80%EA%B0%91-%EC%9E%83%EC%96%B4%EB%B2%84%EB%A0%B8%EB%8A%94%EB%8D%B0-%EB%94%94%EC%98%AC%EC%A7%80%EA%B0%91-%EC%9D%B8%EB%8D%B0-%EB%B3%B4%EC%8B%A0%EB%B6%84-%EC%9E%88%EC%9C%BC%EC%8B%A0%EA%B0%80%EC%9A%94-%EC%82%AC%EB%A1%80-%ED%99%95%EC%8B%A4%ED%9E%88-%ED%95%B4%EB%93%9C%EB%A6%B4%EA%B2%8C%EC%9A%94-%EC%A0%9C%EB%B0%9C-%EC%B0%BE%EC%95%84%EC%A3%BC%EC%84%B8%EC%9A%94-781eopjvmgzm/"
"5060싱글(돌싱) 좋은 사람들 모임","5060 싱글이신 분들은 오세요. 같이 이야기 나누고 가끔 여행이나 맛집, 경치 좋은 카페에서 소소한 이야기 나누는 모임입니다. 기혼자는 가입 금지입니다. https://daangn.com/kr/share/community/ref/invite-group/9QIRibqDPr","원당동","동네친구","2일 전","2026-05-24T12:46:00.368+00:00","0","0","","https://www.daangn.com/kr/community/5060%EC%8B%B1%EA%B8%80-%EB%8F%8C%EC%8B%B1-%EC%A2%8B%EC%9D%80-%EC%82%AC%EB%9E%8C%EB%93%A4-%EB%AA%A8%EC%9E%84-odyna1cxidn5/"
"경찰차","오늘 장기동에 무슨일있나요? 경찰차들이 너무많이다는데","장기동","동네사건사고","2일 전","2026-05-24T12:43:13.110+00:00","2","1","","https://www.daangn.com/kr/community/%EA%B2%BD%EC%B0%B0%EC%B0%A8-6b57zrz8n33e/"
"6월7일 무도런 가시는분 있나요?","혼자 신청했는데 같이 가실분 구해요 30대남자입니다","풍무동","일반","2일 전","2026-05-24T12:40:28.682+00:00","0","0","","https://www.daangn.com/kr/community/6%EC%9B%947%EC%9D%BC-%EB%AC%B4%EB%8F%84%EB%9F%B0-%EA%B0%80%EC%8B%9C%EB%8A%94%EB%B6%84-%EC%9E%88%EB%82%98%EC%9A%94-7y2a3ktfdi8w/"
"마전지구 인근에 런닝할만한 곳 있나요??","능내공원 말고 트랙 깔려있는 곳 있을까요?","마전동","일반","2일 전","2026-05-24T12:39:10.040+00:00","0","0","","https://www.daangn.com/kr/community/%EB%A7%88%EC%A0%84%EC%A7%80%EA%B5%AC-%EC%9D%B8%EA%B7%BC%EC%97%90-%EB%9F%B0%EB%8B%9D%ED%95%A0%EB%A7%8C%ED%95%9C-%EA%B3%B3-%EC%9E%88%EB%82%98%EC%9A%94-dqyuvn62qzsw/"
"일하고싶어요","일자리를찿고있습니다 법정싸움때문에서류넣는회사는못가고일대금도대리입금을받아야하는입장이라일자리도없네요","계산동","일반","2일 전","2026-05-24T12:22:00.321+00:00","0","2","","https://www.daangn.com/kr/community/%EC%9D%BC%ED%95%98%EA%B3%A0%EC%8B%B6%EC%96%B4%EC%9A%94-9f91dqwo4d6k/"
"인스파이어 리조트 양도 사기 당했어요","양도글 보고 선입금 해달라기에 해줬는데 그 뒤로 연락두절 입니다…","검암경서동","일반","2일 전","2026-05-24T12:16:23.366+00:00","0","2","","https://www.daangn.com/kr/community/%EC%9D%B8%EC%8A%A4%ED%8C%8C%EC%9D%B4%EC%96%B4-%EB%A6%AC%EC%A1%B0%ED%8A%B8-%EC%96%91%EB%8F%84-%EC%82%AC%EA%B8%B0-%EB%8B%B9%ED%96%88%EC%96%B4%EC%9A%94-94ukby9u49wd/"
"40년 만에 처음으로 다른동네 이사왔는데 뭐가 좋을까요?","40년동안 완전 안양토박이로 살다가 결국 직장때문에 정든 동네를 벗어나서 처음으로 이사를 왔습니다. 김포 고촌역 부근인데 뭐 지인도 없고, 동네에 뭐가 있는지도 모르겠고, 인프라도 딱히 크지않아서 살짝 외롭고 막막하네요. 혹시 고촌이나 그 부근 김포주민분들은 뭐하고 지내시나요 평소에? 저는 그냥 가끔 와인이나 위스키 한잔 하고 저녁에 러닝할만한 좋은곳 있으면 종종 뛰고 싶은데 추천해주실만한 곳이 있을까요? 아 mtb도 타고있어서 근처에 임도나 싱글 혹은 도로업힐 탈만한 곳도 있을까 싶네요. 바이크도 타는데 사실 머 이동네 오면 강화도 말고는 딱히 갈만한 곳이 없는 동네라.. ㅋㅋㅋ ㅠ","고촌읍","일반","2일 전","2026-05-24T12:13:17.629+00:00","2","9","","https://www.daangn.com/kr/community/40%EB%85%84-%EB%A7%8C%EC%97%90-%EC%B2%98%EC%9D%8C%EC%9C%BC%EB%A1%9C-%EB%8B%A4%EB%A5%B8%EB%8F%99%EB%84%A4-%EC%9D%B4%EC%82%AC%EC%99%94%EB%8A%94%EB%8D%B0-%EB%AD%90%EA%B0%80-%EC%A2%8B%EC%9D%84%EA%B9%8C%EC%9A%94-49xm1wajsfed/"
"가방 보신 분 계신가요","검은색 루이까또즈 핸드백을 잃어버렸어요ㅠㅠ 혹시나 보신 분 계신가여... 안에 지갑 등 소중한게 들어있어요ㅠㅠ","병방동","분실/실종","2일 전","2026-05-24T12:00:46.156+00:00","0","0","","https://www.daangn.com/kr/community/%EA%B0%80%EB%B0%A9-%EB%B3%B4%EC%8B%A0-%EB%B6%84-%EA%B3%84%EC%8B%A0%EA%B0%80%EC%9A%94-8xrhufuwv5oj/"
"갈색 닥스 카드지갑 분실했습니다","완정역 부근에서 갈색 닥스 카드지갑 분실했습니다 ㅠㅠ 안에 민증이랑 카드 있어요 보신분 있으면 연락 부탁드립니다 😢😢😢😢😢😢","당하동","분실/실종","2일 전","2026-05-24T11:58:56.588+00:00","0","0","","https://www.daangn.com/kr/community/%EA%B0%88%EC%83%89-%EB%8B%A5%EC%8A%A4-%EC%B9%B4%EB%93%9C%EC%A7%80%EA%B0%91-%EB%B6%84%EC%8B%A4%ED%96%88%EC%8A%B5%EB%8B%88%EB%8B%A4-1s5w5s4wendu/"
"김포에서 이 즉석김 파는곳 찾아요!","김포 LH 금요장 이라는것 같기도 하고 여기가 혹시 어딘가요?ㅜ 혹시 이 즉석김 파는곳 아실까요? 숯불향 나고 너무 맛있어요 ㅎㅎㅎ","백석동","일반","2일 전","2026-05-24T11:15:02.374+00:00","0","0","https://community-api-cdn.kr.karrotmarket.com/v1/resource/images/load?id=kr-community%232058506929999118336","https://www.daangn.com/kr/community/%EA%B9%80%ED%8F%AC%EC%97%90%EC%84%9C-%EC%9D%B4-%EC%A6%89%EC%84%9D%EA%B9%80-%ED%8C%8C%EB%8A%94%EA%B3%B3-%EC%B0%BE%EC%95%84%EC%9A%94-xqazmn8dhmgn/"
